filters-composite-03-f	f	filters-composite-03-f.svg	15.12	http://www.w3.org/TR/SVG11/filters.html#feCompositeElement	Filter primitive 'feComposite'
filters-composite-04-f	f	filters-composite-04-f.svg	15.12	http://www.w3.org/TR/SVG11/filters.html#feCompositeElement	Filter primitive 'feComposite'
filters-composite-05-f	f	filters-composite-05-f.svg	15.12	http://www.w3.org/TR/SVG11/filters.html#feCompositeElement	Filter primitive 'feComposite'
filters-comptran-01-b	b	filters-comptran-01-b.svg	15.11	http://www.w3.org/TR/SVG11/filters.html#feComponentTransferElement	Filter primitive 'feComponentTransfer'
filters-conv-01-f	f	filters-conv-01-f.svg	15.13	http://www.w3.org/TR/SVG11/filters.html#feConvolveMatrixElement	Filter primitive 'feConvolveMatrix'
filters-conv-02-f	f	filters-conv-02-f.svg	15.13	http://www.w3.org/TR/SVG11/filters.html#feConvolveMatrixElementOrderAttribute	Filter primitive 'feConvolveMatrix'
filters-conv-03-f	f	filters-conv-03-f.svg	15.13	http://www.w3.org/TR/SVG11/#feConvolveMatrixElementOrderAttribute	Filter primitive 'feConvolveMatrix'
filters-conv-04-f	f	filters-conv-04-f.svg	15.13	http://www.w3.org/TR/SVG11/filters.html#feConvolveMatrixElementBiasAttribute	Filter primitive 'feConvolveMatrix'
filters-conv-05-f	f	filters-conv-05-f.svg	15.13	http://www.w3.org/TR/SVG11/filters.html#feConvolveMatrixElementOrderAttribute	Filter primitive 'feConvolveMatrix'
filters-diffuse-01-f	f	filters-diffuse-01-f.svg	15.14	http://www.w3.org/TR/SVG11/filters.html#feDiffuseLightingElement	Filter primitive 'feDiffuseLighting'
filters-displace-01-f	f	filters-displace-01-f.svg	15.15	http://www.w3.org/TR/SVG11/filters.html#feDisplacementMapElement	Filter primitive 'feDisplacementMap'
filters-displace-02-f	f	filters-displace-02-f.svg	15.15	http://www.w3.org/TR/SVG11/filters.html#feDisplacementMapElement	Filter primitive 'feDisplacementMap'
filters-example-01-b	b	filters-example-01-b.svg	15.2	http://www.w3.org/TR/SVG11/filters.html#AnExample	An example
filters-felem-01-b	b	filters-felem-01-b.svg	15.3	http://www.w3.org/TR/SVG11/filters.html#FilterElement	The 'filter' element
filters-felem-02-f	f	filters-felem-02-f.svg	15.3	http://www.w3.org/TR/SVG11/filters.html#FilterElementPrimitiveUnitsAttribute	The 'filter' element
filters-gauss-01-b	b	filters-gauss-01-b.svg	15.17	http://www.w3.org/TR/SVG11/animate.html#feGaussianBlurElement	Filter primitive 'feGaussianBlur'
filters-gauss-02-f	f	filters-gauss-02-f.svg	15.17	http://www.w3.org/TR/SVG11/animate.html#feGaussianBlurElement	Filter primitive 'feGaussianBlur'
filters-gauss-03-f	f	filters-gauss-03-f.svg	15.17	http://www.w3.org/TR/SVG11/animate.html#feGaussianBlurElement	Filter primitive 'feGaussianBlur'
filters-image-01-b	b	filters-image-01-b.svg	15.18	http://www.w3.org/TR/SVG11/filters.html#feImageElement	Filter primitive 'feImage'
filters-image-02-b	b	filters-image-02-b.svg	15.18	http://www.w3.org/TR/SVG11/filters.html#feImage	Filter primitive 'feImage'
filters-image-03-f	f	filters-image-03-f.svg	15.18	http://www.w3.org/TR/SVG11/filters.html#feImageElement	Filter primitive 'feImage'
filters-image-04-f	f	filters-image-04-f.svg	15.18	http://www.w3.org/TR/SVG11/filters.html#feImageElement	Filter primitive 'feImage'
filters-image-05-f	f	filters-image-05-f.svg	15.18	http://www.w3.org/TR/SVG11/filters.html#feImageElement	Filter primitive 'feImage'
